id,Calories
850889,2.5
850890,29.53
850891,6.54
850892,50.835
850893,56.76
850894,172.53
850895,139.23
850896,68.31
850897,14.8
850898,106.94
850899,3.92
850900,130.11
850901,71.71
850902,202.1
850903,8.12
850904,24.41
850905,26.34
850906,17.59
850907,199.74
850908,131.09
850909,110.33
850910,37.6
850911,133.45
850912,103.38
850913,132.45
850914,12.34
850915,117.93
850916,62.57
850917,87.99
850918,107.93
850919,51.07
850920,93.57
850921,12.35
850922,3.32
850923,14.27
850924,140.08
850925,165.14
850926,111.92
850927,163.11
850928,28.38
850929,7.08
850930,11.52
850931,130.83
850932,11.78
850933,15.64
850934,18.89
850935,67.56
850936,130.84
850937,186.64
850938,64.15
850939,238.63
850940,89.76
850941,73.69
850942,181.93
850943,2.72
850944,59.76
850945,43.70700000000001
850946,42.37
850947,112.89
850948,36.84
850949,51.32
850950,64.38
850951,93.31
850952,98.22
850953,63.71
850954,47.97
850955,47.555
850956,205.38
850957,104.35
850958,26.4
850959,137.59
850960,82.6
850961,28.23
850962,27.8
850963,76.06
850964,46.52
850965,77.7
850966,57.39
850967,172.665
850968,165.26
850969,96.5
850970,46.67
850971,87.69
850972,64.68
850973,200.49
850974,138.01
850975,22.45
850976,92.69
850977,26.89
850978,61.72445238095238
850979,155.81
850980,188.98
850981,33.2
850982,114.23
850983,77.48
850984,66.53
850985,228.54
850986,40.52
850987,200.65
850988,157.71
850989,45.81
850990,199.55
850991,200.54
850992,156.93
850993,21.73
850994,52.59
850995,154.36
850996,62.26
850997,115.6875
850998,20.38
850999,177.382
851000,13.84
851001,90.13
851002,73.94
851003,72.94500000000001
851004,187.62
851005,177.36333333333332
851006,65.2
851007,210.75
851008,189.13
851009,18.14
851010,36.84
851011,86.35
851012,173.74
851013,70.11
851014,197.16
851015,126.01
851016,33.79
851017,118.34333333333333
851018,88.38
851019,140.51
851020,113.17333333333332
851021,131.32
851022,69.22
851023,53.66
851024,73.29
851025,103.41
851026,127.35
851027,60.07
851028,175.23
851029,51.73
851030,22.62
851031,10.05
851032,215.06
851033,26.89
851034,178.26
851035,18.63
851036,158.58
851037,2.9
851038,58.56
851039,97.5
851040,69.96
851041,33.19
851042,14.06
851043,63.69
851044,64.01
851045,202.68
851046,12.53
851047,190.7
851048,103.95
851049,40.28
851050,72.315
851051,136.36
851052,29.47166666666667
851053,79.7
851054,33.68
851055,197.33
851056,110.19
851057,177.02
851058,60.94
851059,43.3
851060,61.03
851061,125.56
851062,156.92
851063,220.01
851064,51.06
851065,3.86
851066,39.86
851067,110.77
851068,6.87
851069,177.84333333333336
851070,55.13
851071,163.33
851072,115.24
851073,185.61
851074,25.98
851075,175.81
851076,129.38
851077,87.72
851078,61.8
851079,100.53
851080,214.76
851081,146.4766666666667
851082,62.72
851083,13.65
851084,25.57
851085,113.73
851086,127.98
851087,31.56
851088,14.14
851089,105.9
851090,64.22
851091,48.94
851092,15.48
851093,97.1
851094,38.58
851095,145.02
851096,91.38
851097,155.67
851098,20.96
851099,12.01
851100,22.07
851101,154.78
851102,159.66
851103,42.8
851104,47.93
851105,41.17
851106,72.39
851107,18.1
851108,147.57
851109,154.09
851110,144.8
851111,118.26
851112,13.85
851113,42.44
851114,62.015
851115,42.65
851116,189.94
851117,31.7
851118,27.74
851119,22.74
851120,111.56
851121,132.0
851122,26.35
851123,64.89
851124,23.89
851125,149.32
851126,17.19
851127,120.93
851128,32.31
851129,82.55
851130,8.02
851131,95.27
851132,85.34
851133,60.14
851134,93.7
851135,41.995
851136,185.74
851137,102.87
851138,106.48
851139,194.26
851140,144.08
851141,43.52
851142,107.61
851143,67.65
851144,55.54
851145,165.53
851146,60.98
851147,59.36
851148,146.26
851149,72.11
851150,48.92
851151,139.86
851152,25.05
851153,45.34
851154,6.98
851155,129.51
851156,115.46
851157,106.65899999999999
851158,170.53
851159,111.38
851160,34.03
851161,30.07
851162,43.0
851163,82.21
851164,76.37
851165,8.816
851166,85.91
851167,16.48
851168,53.77
851169,11.46
851170,117.65
851171,14.47
851172,68.54
851173,225.86
851174,238.34
851175,165.555
851176,153.14
851177,9.04
851178,58.81
851179,11.45
851180,47.89
851181,31.0
851182,204.99
851183,187.98
851184,187.64
851185,41.73
851186,96.27
851187,20.35
851188,80.56
851189,94.25
851190,88.59766666666667
851191,24.35
851192,37.67
851193,114.95
851194,2.81
851195,58.13
851196,30.57
851197,13.55
851198,182.7
851199,62.99
851200,3.86
851201,27.34
851202,16.26
851203,120.43
851204,7.5
851205,201.69
851206,167.42
851207,144.6
851208,177.13
851209,86.86
851210,52.27
851211,12.164166666666667
851212,97.28
851213,62.68
851214,113.74
851215,5.36
851216,80.81
851217,39.88
851218,49.49
851219,79.85300000000001
851220,138.01
851221,152.56
851222,199.52
851223,45.59
851224,79.6292380952381
851225,113.87
851226,205.02
851227,65.35
851228,11.85
851229,144.37
851230,92.32
851231,53.84
851232,22.56
851233,212.63
851234,43.36
851235,72.97
851236,14.993333333333334
851237,66.51
851238,161.59
851239,111.59
851240,58.14
851241,196.37
851242,35.67
851243,131.71
851244,38.81
851245,242.5
851246,164.92
851247,208.88
851248,52.05
851249,103.43
851250,69.8
851251,31.55
851252,234.83
851253,109.41
851254,144.51
851255,10.77
851256,260.42
851257,55.99
851258,1.54
851259,12.64
851260,205.44
851261,129.31
851262,9.75
851263,113.12
851264,51.17
851265,154.76
851266,142.58
851267,10.61
851268,125.2
851269,117.01
851270,158.74
851271,13.16
851272,13.7
851273,10.155
851274,6.97
851275,40.62
851276,25.92
851277,7.96
851278,207.5
851279,14.23
851280,12.93
851281,59.1
851282,60.27
851283,127.66
851284,180.63
851285,101.39
851286,134.57333333333335
851287,209.26
851288,9.71
851289,64.91
851290,77.72
851291,259.56
851292,13.96
851293,13.23
851294,75.36
851295,35.85
851296,41.87
851297,150.45
851298,184.64
851299,204.55
851300,51.5
851301,145.21
851302,61.11
851303,187.38
851304,151.0
851305,12.42
851306,48.03
851307,161.31
851308,80.82
851309,8.4
851310,38.62
851311,121.73
851312,41.82
851313,165.97
851314,177.39
851315,197.01
851316,51.92
851317,15.54
851318,121.49600000000001
851319,72.71
851320,206.75
851321,51.25
851322,18.02
851323,95.94
851324,167.05
851325,100.47
851326,84.27
851327,169.77
851328,83.36
851329,165.46333333333337
851330,31.78
851331,67.57
851332,13.16
851333,153.8
851334,15.87
851335,53.48
851336,2.83
851337,24.27
851338,139.24
851339,18.9375
851340,37.45
851341,141.65
851342,92.31
851343,138.72
851344,93.19
851345,29.02
851346,72.35
851347,77.73
851348,46.14
851349,109.21
851350,13.52
851351,113.52
851352,167.07
851353,176.73
851354,42.36
851355,57.95
851356,72.57
851357,73.12
851358,5.36
851359,209.4
851360,7.26
851361,4.7
851362,4.28
851363,199.65
851364,133.89
851365,112.82
851366,140.13
851367,174.88
851368,23.45
851369,114.00333333333334
851370,28.7
851371,112.57
851372,130.62
851373,124.58
851374,194.73666666666665
851375,127.89
851376,115.97
851377,114.71950000000001
851378,15.06
851379,10.32
851380,159.31
851381,80.8
851382,59.32
851383,114.89
851384,45.62
851385,160.89
851386,41.47
851387,51.95
851388,64.43
851389,22.51
851390,174.88
851391,72.56
851392,63.49
851393,55.7
851394,68.88
851395,16.67
851396,114.85
851397,194.56
851398,28.06
851399,26.12
851400,109.86200000000001
851401,114.31
851402,179.95
851403,50.744
851404,98.9
851405,9.49
851406,26.06
851407,217.2
851408,112.65
851409,30.24
851410,59.86
851411,134.48
851412,105.19
851413,79.24
851414,211.72
851415,104.52
851416,115.66
851417,42.7075
851418,186.28
851419,110.24
851420,27.41
851421,102.74
851422,48.5
851423,97.27
851424,61.92333333333333
851425,83.98
851426,57.63
851427,164.05
851428,15.23
851429,75.84
851430,12.33
851431,144.69
851432,3.61
851433,100.7
851434,171.08
851435,201.56
851436,98.23
851437,26.17
851438,72.97
851439,92.08
851440,56.43
851441,200.18
851442,136.94
851443,111.05
851444,99.82
851445,131.93
851446,58.69
851447,59.19
851448,52.26
851449,52.751083333333334
851450,44.32
851451,96.29
851452,137.78
851453,10.49
851454,96.73
851455,40.39
851456,20.96
851457,35.653333333333336
851458,81.96
851459,76.88
851460,50.19
851461,39.07
851462,19.73
851463,71.04
851464,126.02
851465,112.1775
851466,72.46
851467,5.8
851468,195.16
851469,180.07
851470,42.44
851471,25.9
851472,4.32
851473,171.25
851474,201.23
851475,168.16
851476,103.52
851477,159.42
851478,122.84
851479,48.66
851480,124.67
851481,207.95
851482,106.97
851483,38.13
851484,157.715
851485,83.06
851486,152.65
851487,19.44
851488,12.78
851489,184.79
851490,7.8
851491,93.05
851492,53.2
851493,130.28
851494,17.64333333333333
851495,160.62
851496,113.69200000000001
851497,9.08
851498,6.67
851499,87.455
851500,3.58
851501,25.11
851502,68.71566666666666
851503,88.83
851504,58.73
851505,162.89
851506,18.53
851507,28.18
851508,13.66
851509,109.24
851510,30.9
851511,164.35
851512,77.13
851513,21.53
851514,43.6
851515,167.57
851516,63.41
851517,201.74
851518,54.65
851519,27.54
851520,180.49
851521,121.55
851522,63.74
851523,13.65
851524,49.07
851525,7.3
851526,64.99
851527,128.35
851528,8.65
851529,177.82
851530,110.1
851531,19.06
851532,41.77
851533,7.66
851534,194.52
851535,167.68
851536,36.05
851537,83.96
851538,158.76
851539,66.29
851540,8.76
851541,29.18
851542,40.59
851543,1.98
851544,183.17
851545,198.32
851546,166.97
851547,29.5
851548,31.33
851549,115.6
851550,16.81
851551,45.49333333333334
851552,103.65
851553,19.87
851554,94.72
851555,6.02
851556,183.97
851557,162.64
851558,177.4
851559,68.05
851560,88.99
851561,35.43
851562,193.7
851563,98.03
851564,12.95
851565,143.8
851566,126.33
851567,167.42
851568,112.11
851569,46.25
851570,184.7
851571,51.46
851572,74.58
851573,195.46
851574,145.07666666666668
851575,214.21
851576,19.67
851577,164.65
851578,128.12
851579,94.38
851580,44.83
851581,141.16
851582,30.69
851583,83.34
851584,108.54
851585,29.56
851586,167.9
851587,157.49
851588,76.53
851589,40.275
851590,177.35
851591,48.37
851592,12.48
851593,79.12
851594,115.02
851595,229.07
851596,52.88
851597,33.37
851598,108.51
851599,99.18
851600,184.22
851601,178.59
851602,50.08
851603,75.27
851604,190.32
851605,198.36
851606,12.99
851607,102.04
851608,20.05
851609,60.09
851610,7.59
851611,113.28
851612,84.1
851613,103.37
851614,85.33
851615,73.9
851616,34.99
851617,205.31
851618,123.08
851619,121.8
851620,120.63
851621,91.34566666666667
851622,201.14
851623,54.25958333333333
851624,89.5
851625,109.33
851626,150.34
851627,69.5
851628,12.63
851629,179.59
851630,118.42
851631,16.92
851632,60.71
851633,77.87
851634,93.27
851635,161.09
851636,9.34
851637,200.39
851638,3.79
851639,177.86
851640,10.57
851641,120.16
851642,172.28
851643,56.879
851644,161.12
851645,105.02
851646,60.3
851647,119.76166666666666
851648,213.41
851649,127.18
851650,46.28
851651,73.4315
851652,61.03
851653,152.6
851654,17.15
851655,67.77
851656,74.0
851657,183.46
851658,41.9
851659,149.13
851660,107.34
851661,91.08
851662,26.95
851663,44.87
851664,32.06
851665,67.69
851666,53.08
851667,106.82
851668,96.34
851669,140.09
851670,61.46071428571428
851671,75.41
851672,240.75
851673,6.6
851674,178.21
851675,216.83
851676,32.75
851677,46.5
851678,26.19
851679,58.32
851680,39.35
851681,72.67
851682,161.94
851683,91.86
851684,16.215833333333332
851685,82.49
851686,200.86
851687,105.59
851688,47.79
851689,185.8
851690,16.06
851691,60.73
851692,16.25
851693,42.23
851694,76.47
851695,44.54
851696,148.25
851697,96.36
851698,129.78
851699,203.93
851700,130.78
851701,53.09
851702,113.86
851703,80.62
851704,116.25
851705,85.76
851706,157.15
851707,72.96
851708,225.65
851709,173.54
851710,41.53
851711,179.14
851712,12.22
851713,53.46
851714,203.08
851715,55.17
851716,27.036833333333334
851717,187.23
851718,200.6
851719,11.01
851720,12.94
851721,179.03
851722,91.3
851723,47.30333333333333
851724,230.41
851725,162.43
851726,79.01
851727,111.74
851728,21.56
851729,189.1
851730,79.91
851731,88.86
851732,81.63333333333333
851733,171.41
851734,50.66
851735,94.86
851736,91.2
851737,143.01
851738,185.34
851739,212.74
851740,51.67
851741,20.53
851742,199.73
851743,24.05
851744,31.04
851745,229.6
851746,3.51
851747,34.07
851748,98.1
851749,165.71
851750,28.7
851751,8.41
851752,70.39
851753,121.16
851754,74.79
851755,11.99
851756,15.31
851757,41.22
851758,20.64
851759,3.99
851760,168.16
851761,50.24
851762,56.34
851763,103.16
851764,5.58
851765,74.4
851766,71.59
851767,227.23
851768,161.25
851769,9.83
851770,32.49
851771,192.23
851772,82.74
851773,4.12
851774,54.22
851775,79.09
851776,212.1
851777,67.515
851778,106.96
851779,197.98
851780,40.64
851781,67.46
851782,41.83
851783,32.55
851784,8.7475
851785,179.35
851786,94.39
851787,75.22
851788,32.52
851789,188.02
851790,51.84
851791,67.55
851792,10.59
851793,34.02
851794,32.55
851795,203.46
851796,57.57
851797,74.98
851798,22.52
851799,29.26
851800,40.87
851801,50.39
851802,20.71
851803,5.05
851804,102.6075
851805,171.84
851806,180.02
851807,39.8
851808,31.99
851809,115.38
851810,188.57
851811,123.61
851812,30.91
851813,52.15
851814,48.3
851815,91.81
851816,128.89
851817,113.53
851818,215.25
851819,95.69
851820,17.8
851821,67.59
851822,68.94
851823,9.52
851824,3.57
851825,103.93
851826,124.63
851827,226.63
851828,41.26
851829,36.83
851830,37.94
851831,64.75
851832,72.76633333333334
851833,5.74
851834,100.6
851835,53.84190476190477
851836,34.37
851837,60.55
851838,118.46
851839,16.37
851840,21.89
851841,11.81
851842,36.68
851843,42.38
851844,208.6
851845,166.6
851846,49.79
851847,117.64
851848,141.51
851849,210.39
851850,185.29
851851,96.02
851852,29.39104761904762
851853,150.73
851854,87.49
851855,198.92
851856,21.39
851857,37.25
851858,28.15
851859,3.08
851860,165.2
851861,257.75
851862,8.23
851863,17.97
851864,42.54
851865,187.74
851866,12.64
851867,21.41
851868,143.99
851869,125.45
851870,149.38
851871,7.57
851872,133.26
851873,87.81
851874,196.51
851875,81.88
851876,9.63
851877,140.39
851878,12.61
851879,67.04
851880,189.68
851881,52.730595238095226
851882,118.29
851883,138.39
851884,9.13
851885,36.3
851886,74.85
851887,42.49
851888,12.25
851889,10.76
851890,51.21
851891,17.09
851892,68.45333333333333
851893,44.47
851894,45.52
851895,26.4
851896,14.88
851897,176.18
851898,102.84
851899,128.31
851900,22.18666666666667
851901,27.18
851902,125.79
851903,115.57
851904,18.65
851905,144.75
851906,119.82
851907,146.04
851908,40.19
851909,116.667
851910,85.77
851911,60.08
851912,118.54
851913,10.27
851914,58.12
851915,171.93
851916,40.92
851917,71.73
851918,76.76
851919,100.05
851920,52.73
851921,18.72
851922,51.98
851923,109.94
851924,48.55
851925,64.72
851926,210.82
851927,48.77
851928,18.94
851929,41.21
851930,76.27
851931,199.93
851932,85.4
851933,71.31033333333333
851934,3.46
851935,68.59466666666667
851936,7.81
851937,50.1
851938,177.38
851939,25.22
851940,160.74
851941,119.01
851942,59.58666666666667
851943,165.07
851944,122.48333333333332
851945,4.01
851946,56.42
851947,197.99
851948,103.5
851949,16.45
851950,95.81
851951,36.14
851952,40.28
851953,102.51
851954,10.26
851955,177.43
851956,42.37
851957,175.56
851958,10.43
851959,38.98
851960,69.32
851961,69.07
851962,144.08
851963,2.96
851964,73.784
851965,46.27
851966,95.41
851967,121.04
851968,92.76
851969,94.26
851970,19.2
851971,43.38
851972,74.59
851973,58.59
851974,184.14
851975,184.5
851976,103.82
851977,18.84
851978,67.84166666666664
851979,97.37
851980,92.29
851981,79.31
851982,69.65
851983,168.52
851984,228.73
851985,201.52
851986,157.94
851987,57.56
851988,40.39
851989,69.2
851990,177.48
851991,143.59
851992,16.67
851993,199.78
851994,105.44
851995,69.35
851996,74.57
851997,151.87
851998,36.58
851999,120.51
852000,95.73
852001,51.77
852002,76.86
852003,33.31
852004,41.01
852005,11.99
852006,72.59
852007,102.69
852008,24.28
852009,61.63
852010,13.98
852011,81.71
852012,8.95
852013,83.49
852014,66.78
852015,31.45
852016,117.5
852017,89.07
852018,19.05
852019,1.83
852020,164.94
852021,87.45
852022,104.9
852023,17.43
852024,30.46
852025,151.67
852026,61.07
852027,31.46
852028,55.7705
852029,23.44
852030,93.76
852031,48.22
852032,16.04
852033,61.3
852034,93.07
852035,34.098
852036,70.69
852037,55.81
852038,13.19
852039,142.43
852040,85.03066666666666
852041,191.38
852042,62.75
852043,114.51
852044,78.37
852045,88.31
852046,93.62
852047,71.55
852048,76.15
852049,56.46
852050,47.46
852051,12.95
852052,63.96
852053,246.64
852054,91.46
852055,19.89
852056,30.3
852057,61.07
852058,195.89
852059,2.38
852060,101.04
852061,81.52
852062,17.49
852063,143.31
852064,248.7
852065,9.6
852066,196.66
852067,41.21
852068,232.97
852069,59.57
852070,10.6
852071,194.57
852072,55.69
852073,47.36
852074,45.39
852075,157.29
852076,83.5
852077,10.92
852078,122.49
852079,46.89
852080,10.79
852081,153.18
852082,22.6
852083,71.34
852084,50.28
852085,177.36
852086,100.91
852087,147.88
852088,223.3
852089,42.86
852090,24.31
852091,111.85
852092,9.09
852093,93.39
852094,47.68
852095,58.72
852096,104.25
852097,195.14
852098,34.74
852099,8.73
852100,55.827
852101,3.24
852102,108.56
852103,74.14
852104,13.76
852105,16.1
852106,209.78
852107,175.67
852108,70.94
852109,66.83
852110,11.24
852111,64.82
852112,99.13
852113,42.91
852114,109.55
852115,87.61
852116,17.73
852117,3.09
852118,40.85
852119,127.91
852120,30.88
852121,113.02
852122,173.52
852123,158.2
852124,83.58333333333334
852125,181.35
852126,28.56
852127,23.02
852128,148.63
852129,96.15
852130,42.61
852131,108.8
852132,158.97
852133,1.63
852134,90.54
852135,222.16
852136,86.63
852137,119.285
852138,59.22
852139,127.57
852140,147.81
852141,83.0
852142,103.75
852143,144.33
852144,26.48
852145,35.03
852146,237.92
852147,128.72
852148,74.55
852149,51.83
852150,22.72
852151,51.29
852152,59.97
852153,17.73
852154,104.96
852155,31.98
852156,161.76
852157,7.01
852158,38.315
852159,19.27
852160,36.29
852161,110.28
852162,19.17
852163,112.19333333333333
852164,63.16
852165,67.27
852166,67.34
852167,71.7
852168,159.77
852169,16.78666666666667
852170,85.72
852171,17.27
852172,36.81
852173,80.42
852174,262.25
852175,187.88
852176,13.62
852177,17.0
852178,5.5
852179,182.41
852180,43.18
852181,36.37
852182,234.93
852183,108.87
852184,11.73
852185,186.32
852186,29.3825
852187,62.48
852188,2.9
852189,10.392999999999999
852190,20.04
852191,7.66
852192,52.416000000000004
852193,103.14
852194,9.58
852195,136.27
852196,199.96
852197,40.61
852198,19.03
852199,36.96
852200,176.28
852201,94.94
852202,7.4
852203,84.74
852204,53.54
852205,64.71
852206,172.57
852207,15.92
852208,18.97
852209,88.69
852210,182.69
852211,145.45
852212,58.7
852213,123.2
852214,157.98
852215,42.36
852216,17.715999999999998
852217,177.57
852218,140.26
852219,91.93
852220,87.1575
852221,148.71
852222,65.39
852223,81.66
852224,110.27
852225,96.73
852226,103.73
852227,121.14
852228,117.64
852229,44.772000000000006
852230,21.0
852231,154.87
852232,32.47
852233,192.28
852234,49.58
852235,12.08
852236,11.99
852237,43.17
852238,6.91
852239,12.61
852240,198.44
852241,139.32
852242,211.08
852243,39.26
852244,11.34
852245,38.81
852246,22.6
852247,2.12
852248,49.4
852249,9.07
852250,117.68
852251,193.46
852252,24.07
852253,109.36
852254,175.87
852255,64.45
852256,58.08
852257,54.5
852258,192.37
852259,14.71
852260,134.38
852261,154.81
852262,209.04
852263,146.56
852264,73.22
852265,179.4
852266,84.17
852267,107.05
852268,169.87
852269,115.2
852270,74.65
852271,232.56
852272,173.24
852273,105.64
852274,152.05
852275,21.4
852276,76.88
852277,41.39
852278,57.32
852279,55.06
852280,106.74
852281,73.98
852282,218.34
852283,7.11
852284,21.37
852285,84.83
852286,52.8
852287,30.8
852288,215.41
852289,6.66
852290,78.48
852291,4.46
852292,84.18
852293,174.57
852294,37.64
852295,4.426666666666667
852296,85.05
852297,39.63
852298,95.91
852299,115.06
852300,45.25
852301,77.46
852302,139.7
852303,175.77
852304,48.65
852305,91.53
852306,190.82
852307,11.7
852308,97.74
852309,73.19
852310,52.54
852311,9.25
852312,133.49
852313,163.26
852314,109.00416666666668
852315,85.98
852316,55.44
852317,9.12
852318,24.28
852319,111.21
852320,99.95
852321,104.45
852322,39.71
852323,154.94
852324,20.77
852325,115.84
852326,48.59
852327,7.32
852328,27.35
852329,88.84
852330,159.32
852331,7.75
852332,54.83
852333,49.15
852334,47.22
852335,123.94
852336,153.84
852337,74.49
852338,98.76
852339,86.9
852340,27.9
852341,3.4
852342,3.9
852343,34.01
852344,22.81
852345,122.83
852346,60.17
852347,30.08
852348,185.36
852349,125.93
852350,109.56
852351,60.94
852352,124.22
852353,58.58
852354,64.6
852355,25.9
852356,253.91
852357,45.62
852358,29.41
852359,9.6
852360,168.82
852361,81.22
852362,97.05
852363,122.55
852364,126.02
852365,161.16833333333335
852366,19.92
852367,46.36
852368,39.75
852369,38.77
852370,89.35
852371,4.01
852372,108.13
852373,76.96666666666667
852374,99.33
852375,25.64
852376,214.56
852377,80.78
852378,146.93666666666667
852379,42.65
852380,25.56
852381,83.25
852382,98.37
852383,2.32
852384,116.51
852385,35.54
852386,252.21
852387,18.63
852388,28.83
852389,145.45
852390,110.31
852391,164.62
852392,116.5
852393,136.2
852394,74.16
852395,76.8
852396,49.45
852397,65.195
852398,22.03
852399,113.65
852400,184.22
852401,124.37
852402,127.56
852403,131.66
852404,18.38
852405,127.9
852406,71.48
852407,51.95
852408,52.26
852409,7.51
852410,115.87333333333333
852411,15.53
852412,95.67
852413,114.26
852414,23.86
852415,36.94
852416,145.84
852417,94.49
852418,29.6
852419,111.79
852420,209.59
852421,173.21
852422,118.07
852423,156.12
852424,83.73
852425,142.17
852426,43.55
852427,168.34
852428,14.32
852429,46.79
852430,29.8
852431,74.66
852432,112.55
852433,119.82
852434,69.92
852435,60.21
852436,174.69
852437,144.42600000000002
852438,29.67166666666667
852439,8.52
852440,8.3
852441,41.84
852442,131.55
852443,57.0
852444,54.91
852445,16.56
852446,161.15
852447,77.91
852448,18.95
852449,87.74
852450,63.53
852451,74.74
852452,100.29
852453,186.58
852454,93.48
852455,64.77
852456,84.73
852457,112.74
852458,89.57
852459,45.24
852460,147.0
852461,194.17
852462,8.82
852463,164.94333333333333
852464,3.9
852465,138.0
852466,4.1
852467,173.48
852468,53.48666666666667
852469,25.16
852470,12.32
852471,155.18
852472,154.97
852473,213.17
852474,102.22
852475,179.49
852476,155.19
852477,168.21
852478,9.566
852479,174.99
852480,149.12
852481,8.9675
852482,159.19
852483,125.78
852484,217.66
852485,79.74
852486,112.04
852487,160.46
852488,65.28
852489,104.95
852490,44.17
852491,36.406666666666666
852492,211.68
852493,104.91
852494,36.99
852495,129.08
852496,132.93
852497,140.66
852498,131.86
852499,157.29
852500,25.47
852501,194.23
852502,166.92
852503,76.63
852504,137.88
852505,9.14
852506,10.11
852507,12.15
852508,71.69
852509,90.85
852510,1.9
852511,23.63
852512,23.11
852513,81.97
852514,188.36
852515,20.05
852516,101.03
852517,112.99
852518,62.55466666666667
852519,50.53
852520,166.39
852521,89.43
852522,193.07
852523,101.97
852524,98.25
852525,37.38
852526,172.57
852527,49.62
852528,13.56
852529,15.04
852530,226.67
852531,153.37
852532,170.51
852533,200.61
852534,46.43
852535,64.37
852536,185.27
852537,33.28
852538,6.83
852539,71.2625
852540,29.26
852541,19.51
852542,19.62
852543,98.41
852544,116.52
852545,191.75
852546,133.94
852547,15.12
852548,84.15
852549,53.04
852550,116.16
852551,34.68
852552,140.28
852553,136.785
852554,198.58
852555,86.63
852556,80.0
852557,35.79
852558,193.225
852559,8.03
852560,86.25
852561,78.73
852562,7.86
852563,98.27
852564,94.52
852565,150.99
852566,159.99
852567,15.68
852568,6.274333333333334
852569,17.52
852570,215.23
852571,117.62
852572,34.77
852573,117.11
852574,31.01
852575,70.07
852576,8.37
852577,15.24
852578,230.485
852579,99.83
852580,187.32
852581,133.86
852582,60.93
852583,215.54
852584,121.53
852585,164.29
852586,13.74
852587,106.42
852588,45.99
852589,11.11
852590,151.11
852591,138.57
852592,240.99
852593,51.82
852594,112.42
852595,192.48
852596,195.89
852597,140.029
852598,102.08
852599,72.9
852600,19.38
852601,74.2
852602,92.58
852603,3.86
852604,30.45
852605,13.185
852606,2.92
852607,196.02
852608,136.15
852609,60.75
852610,133.91
852611,8.83
852612,25.67
852613,171.68
852614,21.83
852615,81.65
852616,169.8
852617,67.22
852618,121.19333333333334
852619,38.23
852620,134.52
852621,8.36
852622,12.95
852623,54.92
852624,114.73
852625,9.9
852626,18.136666666666667
852627,94.13
852628,33.99
852629,138.85
852630,90.18
852631,55.5
852632,79.84
852633,20.1
852634,26.62
852635,70.217
852636,2.53
852637,77.93
852638,99.61
852639,86.74
852640,30.9
852641,71.39
852642,108.16
852643,19.81
852644,145.21
852645,26.1
852646,129.45
852647,97.91
852648,22.11666666666667
852649,158.64
852650,227.7
852651,165.52
852652,21.27
852653,23.37
852654,226.45
852655,157.7
852656,130.91
852657,31.73
852658,10.8225
852659,148.14
852660,33.31
852661,51.96
852662,13.82
852663,68.75283333333333
852664,136.86
852665,23.29
852666,23.65
852667,63.53
852668,225.07
852669,34.57
852670,115.35
852671,16.15
852672,208.36
852673,116.28
852674,9.88
852675,21.59
852676,3.1
852677,42.95
852678,143.77
852679,55.7
852680,61.9
852681,43.47
852682,31.09
852683,185.0
852684,228.37
852685,137.35
852686,149.23
852687,107.65
852688,152.17
852689,98.353
852690,92.16216666666668
852691,89.07
852692,10.02
852693,155.44
852694,135.53
852695,15.85
852696,134.54
852697,64.69
852698,42.70542857142858
852699,110.66
852700,126.44
852701,158.69
852702,5.14
852703,91.68
852704,215.66
852705,175.51816666666664
852706,15.75
852707,145.31
852708,37.61
852709,14.81
852710,30.4
852711,13.31
852712,83.39
852713,38.94
852714,149.1
852715,14.71
852716,197.63
852717,180.72
852718,105.65
852719,19.97
852720,114.97
852721,17.82
852722,18.64
852723,266.2966666666667
852724,126.25
852725,6.76
852726,178.3
852727,178.83
852728,228.96
852729,59.32
852730,46.87
852731,118.33
852732,106.21
852733,31.47
852734,102.15
852735,92.81
852736,19.85
852737,55.44
852738,147.0
852739,19.9
852740,165.29
852741,151.9
852742,143.135
852743,49.34
852744,76.05
852745,76.21
852746,37.45
852747,11.08
852748,61.29
852749,67.2
852750,74.24
852751,22.37
852752,136.92
852753,29.81
852754,63.52
852755,28.07
852756,95.9
852757,46.7
852758,113.63
852759,77.33
852760,212.38233333333335
852761,80.54
852762,46.28
852763,108.07
852764,46.1
852765,28.48
852766,5.93
852767,30.64
852768,64.79
852769,137.36
852770,172.6
852771,123.07
852772,25.22
852773,85.54216666666667
852774,18.56
852775,55.67133333333333
852776,158.08
852777,81.03
852778,76.65
852779,42.64
852780,13.03
852781,113.22
852782,27.7075
852783,51.74
852784,129.82
852785,82.37
852786,85.03399999999999
852787,110.64
852788,206.58
852789,6.13
852790,205.59
852791,180.96
852792,115.26
852793,22.49
852794,52.22
852795,175.03
852796,115.66
852797,47.75
852798,161.235
852799,121.88
852800,109.91
852801,130.75
852802,165.9283333333333
852803,14.62
852804,110.93333333333332
852805,47.01
852806,43.63
852807,115.60499999999998
852808,21.4
852809,151.46
852810,95.66
852811,115.85
852812,90.44
852813,9.65
852814,142.97
852815,146.95
852816,100.24
852817,167.23
852818,108.4
852819,146.105
852820,47.94
852821,17.86
852822,164.97
852823,13.48
852824,35.99
852825,25.74
852826,125.29
852827,44.39
852828,73.54733333333334
852829,162.2
852830,114.15
852831,60.15
852832,198.09
852833,179.46
852834,92.64
852835,192.05
852836,20.36
